month,fy,product_id,product_name,category,warehouse,opening_stock,stock_received,stock_sold,damaged_in_transit,closing_stock,transit_damage_pct,stockout_days,reorder_triggered,supplier_lead_days,po_raised,cost_of_goods_inr,holding_cost_inr,is_peak_month
Mar-2023,FY23,GF001,Green Starter Kit,Gifting,Bengaluru Hub,2357,1014,894,3,2474,0.34,0,No,10,No,330780,13730,No
Mar-2023,FY23,GF002,Plant Parent Gift Box,Gifting,Bengaluru Hub,1002,327,386,3,940,0.78,0,No,5,No,254760,9306,No
Mar-2023,FY23,GF003,Festive Diwali Plant Hamper,Gifting,Mumbai Hub,317,413,116,0,614,0.0,0,No,6,No,127600,10131,No
Mar-2023,FY23,GF004,Corporate Desk Plant Set,Gifting,Hyderabad Spoke,1178,703,560,1,1320,0.18,0,No,5,No,302400,10692,No
Mar-2023,FY23,GF005,Anniversary Succulent Box,Gifting,Talegaon Main (Pune),1494,1169,496,1,2166,0.2,0,No,13,No,213280,13970,No
Apr-2023,FY24,PL001,Monstera Deliciosa,Live Plants,Bengaluru Hub,206,216,412,28,0,6.8,4,Yes,10,Yes,57680,0,No
Apr-2023,FY24,PL002,Peace Lily,Live Plants,Bengaluru Hub,588,689,357,26,894,7.28,0,No,3,No,32130,1206,No
Apr-2023,FY24,PL003,Snake Plant (Sansevieria),Live Plants,Bengaluru Hub,1131,1082,580,34,1599,5.86,0,No,6,No,58000,2398,No
Apr-2023,FY24,PL004,Fiddle Leaf Fig,Live Plants,Hyderabad Spoke,1030,263,774,65,454,8.4,0,No,3,No,232200,2043,No
Apr-2023,FY24,PL005,Golden Pothos,Live Plants,Delhi Hub,1479,1100,501,18,2060,3.59,0,No,6,No,30060,1854,No
Apr-2023,FY24,PL006,ZZ Plant,Live Plants,Delhi Hub,2150,303,771,38,1644,4.93,0,No,9,No,123360,3945,No
Apr-2023,FY24,PL007,Spider Plant,Live Plants,Delhi Hub,831,118,604,31,314,5.13,0,No,5,No,45300,353,No
Apr-2023,FY24,PL008,Money Plant (Epipremnum),Live Plants,Hyderabad Spoke,1285,330,438,42,1135,9.59,0,No,8,No,21900,851,No
Apr-2023,FY24,PL009,Rubber Plant,Live Plants,Delhi Hub,2144,767,746,28,2137,3.75,0,No,5,No,134280,5769,No
Apr-2023,FY24,PL010,Aglaonema Red,Live Plants,Delhi Hub,2194,891,403,26,2656,6.45,0,No,4,No,84630,8366,No
Apr-2023,FY24,PL011,Rose – Red (Grafted),Live Plants,Hyderabad Spoke,1736,1070,522,31,2253,5.94,0,No,14,No,67860,4393,No
Apr-2023,FY24,PL012,Hibiscus – Pink,Live Plants,Hyderabad Spoke,1101,187,857,55,376,6.42,0,No,12,No,94270,620,No
Apr-2023,FY24,PL013,Bougainvillea,Live Plants,Hyderabad Spoke,2008,444,704,50,1698,7.1,0,No,9,No,80960,2929,No
Apr-2023,FY24,PL014,Ixora,Live Plants,Mumbai Hub,1540,244,267,16,1501,5.99,0,No,7,No,22695,1913,No
Apr-2023,FY24,PL015,Marigold Seedling,Live Plants,Delhi Hub,657,595,452,36,764,7.96,0,No,7,No,18080,458,No
Apr-2023,FY24,PL016,Aloe Vera,Live Plants,Talegaon Main (Pune),2350,1054,434,30,2940,6.91,0,No,13,No,34720,3528,No
Apr-2023,FY24,PL017,Cactus Mix (3 pack),Live Plants,Mumbai Hub,1323,463,80,3,1703,3.75,0,No,13,No,5200,1660,No
Apr-2023,FY24,PL018,Echeveria Set of 3,Live Plants,Mumbai Hub,2480,1112,313,17,3262,5.43,0,No,6,No,29735,4648,No
Apr-2023,FY24,PL019,Areca Palm,Live Plants,Hyderabad Spoke,2152,710,579,53,2230,9.15,0,No,10,No,144750,8362,No
Apr-2023,FY24,PL020,Bamboo Palm,Live Plants,Talegaon Main (Pune),992,1018,387,19,1604,4.91,0,No,5,No,104490,6496,No
Apr-2023,FY24,SD001,Cherry Tomato Seeds,Seeds,Mumbai Hub,1760,790,530,0,2020,0.0,0,No,3,No,9540,545,No
Apr-2023,FY24,SD002,Spinach Seeds (50g),Seeds,Delhi Hub,1583,1157,154,1,2585,0.65,0,No,9,No,2156,542,No
Apr-2023,FY24,SD003,Coriander Seeds (50g),Seeds,Delhi Hub,1492,683,167,4,2004,2.4,0,No,10,No,2004,360,No
Apr-2023,FY24,SD004,Chilli Hybrid Seeds,Seeds,Talegaon Main (Pune),1198,921,454,5,1660,1.1,0,No,11,No,9988,547,No
Apr-2023,FY24,SD005,Marigold Seeds,Seeds,Talegaon Main (Pune),2332,117,734,1,1714,0.14,0,No,5,No,11744,411,No
Apr-2023,FY24,SD006,Sunflower Seeds,Seeds,Delhi Hub,1825,1074,149,2,2748,1.34,0,No,10,No,2980,824,No
Apr-2023,FY24,SD007,Petunia Seeds,Seeds,Delhi Hub,1626,127,109,3,1641,2.75,0,No,14,No,3052,689,No
Apr-2023,FY24,SD008,Methi Seeds (100g),Seeds,Hyderabad Spoke,720,240,754,0,206,0.0,0,No,6,No,7540,30,No
Apr-2023,FY24,SD009,Basil Seeds,Seeds,Mumbai Hub,2066,623,878,3,1808,0.34,0,No,14,No,13170,406,No
Apr-2023,FY24,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Mumbai Hub,1963,1172,594,4,2537,0.67,0,No,4,No,62370,3995,No
Apr-2023,FY24,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Bengaluru Hub,1529,605,688,0,1446,0.0,0,No,7,No,92880,2928,No
Apr-2023,FY24,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Hyderabad Spoke,1859,927,755,5,2026,0.66,0,No,6,No,158550,6381,No
Apr-2023,FY24,PT004,Classic Terracotta 6in,Pots & Planters,Delhi Hub,1797,317,229,0,1885,0.0,0,No,13,No,16030,1979,No
Apr-2023,FY24,PT005,Self-Watering Pot 7in,Pots & Planters,Talegaon Main (Pune),2466,465,624,2,2305,0.32,0,No,4,No,149760,8298,No
Apr-2023,FY24,PT006,Hanging Basket Planter,Pots & Planters,Talegaon Main (Pune),726,1128,253,2,1599,0.79,0,No,3,No,41745,3957,No
Apr-2023,FY24,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Hyderabad Spoke,2179,471,381,3,2266,0.79,0,No,5,No,148590,13256,No
Apr-2023,FY24,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Hyderabad Spoke,774,553,491,2,834,0.41,0,No,14,No,39280,1000,No
Apr-2023,FY24,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Talegaon Main (Pune),2498,450,717,0,2231,0.0,0,No,3,No,68115,3179,No
Apr-2023,FY24,FR002,Organic Vermicompost (2kg),Fertilisers,Delhi Hub,2022,961,467,4,2512,0.86,0,No,7,No,51370,4144,No
Apr-2023,FY24,FR003,Seaweed Liquid Fertiliser,Fertilisers,Talegaon Main (Pune),763,270,426,0,607,0.0,0,No,3,No,34080,728,No
Apr-2023,FY24,FR004,Bone Meal Fertiliser (500g),Fertilisers,Hyderabad Spoke,2205,895,524,3,2573,0.57,0,No,5,No,52400,3859,No
Apr-2023,FY24,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Hyderabad Spoke,2460,888,891,3,2454,0.34,0,No,3,No,62370,2576,No
Apr-2023,FY24,TL001,Garden Pruner – Stainless,Tools,Talegaon Main (Pune),1240,1093,186,5,2142,2.69,0,No,8,No,26970,4658,No
Apr-2023,FY24,TL002,Watering Can 2L,Tools,Bengaluru Hub,1129,561,209,0,1481,0.0,0,No,11,No,19855,2110,No
Apr-2023,FY24,TL003,Premium Potting Mix 5kg,Tools,Hyderabad Spoke,1071,823,342,3,1549,0.88,0,No,14,No,44460,3020,No
Apr-2023,FY24,TL004,Pebbles Decorative 500g,Tools,Mumbai Hub,2345,222,802,0,1765,0.0,0,No,14,No,44110,1456,No
Apr-2023,FY24,TL005,Moisture Meter,Tools,Talegaon Main (Pune),1008,706,359,1,1354,0.28,0,No,5,No,71800,4062,No
Apr-2023,FY24,GF001,Green Starter Kit,Gifting,Mumbai Hub,1259,160,807,4,608,0.5,0,No,11,No,298590,3374,No
Apr-2023,FY24,GF002,Plant Parent Gift Box,Gifting,Bengaluru Hub,1942,279,846,3,1372,0.35,0,No,9,No,558360,13582,No
Apr-2023,FY24,GF003,Festive Diwali Plant Hamper,Gifting,Mumbai Hub,1514,351,97,2,1766,2.06,0,No,8,No,106700,29139,No
Apr-2023,FY24,GF004,Corporate Desk Plant Set,Gifting,Mumbai Hub,2051,472,385,4,2134,1.04,0,No,7,No,207900,17285,No
Apr-2023,FY24,GF005,Anniversary Succulent Box,Gifting,Hyderabad Spoke,614,1021,494,0,1141,0.0,0,No,14,No,212420,7359,No
May-2023,FY24,PL001,Monstera Deliciosa,Live Plants,Bengaluru Hub,1779,895,284,21,2369,7.39,0,No,9,No,39760,4974,No
May-2023,FY24,PL002,Peace Lily,Live Plants,Bengaluru Hub,1063,337,261,10,1129,3.83,0,No,9,No,23490,1524,No
May-2023,FY24,PL003,Snake Plant (Sansevieria),Live Plants,Delhi Hub,215,384,589,32,0,5.43,0,Yes,9,Yes,58900,0,No
May-2023,FY24,PL004,Fiddle Leaf Fig,Live Plants,Bengaluru Hub,2154,1183,846,53,2438,6.26,0,No,3,No,253800,10971,No
May-2023,FY24,PL005,Golden Pothos,Live Plants,Bengaluru Hub,989,746,727,54,954,7.43,0,No,12,No,43620,858,No
May-2023,FY24,PL006,ZZ Plant,Live Plants,Hyderabad Spoke,2466,616,125,3,2954,2.4,0,No,12,No,20000,7089,No
May-2023,FY24,PL007,Spider Plant,Live Plants,Delhi Hub,445,797,692,25,525,3.61,0,No,11,No,51900,590,No
May-2023,FY24,PL008,Money Plant (Epipremnum),Live Plants,Hyderabad Spoke,537,145,563,31,88,5.51,0,No,4,No,28150,66,No
May-2023,FY24,PL009,Rubber Plant,Live Plants,Hyderabad Spoke,1941,461,159,7,2236,4.4,0,No,14,No,28620,6037,No
May-2023,FY24,PL010,Aglaonema Red,Live Plants,Hyderabad Spoke,2437,382,765,29,2025,3.79,0,No,13,No,160650,6378,No
May-2023,FY24,PL011,Rose – Red (Grafted),Live Plants,Delhi Hub,333,715,583,57,408,9.78,0,No,4,No,75790,795,No
May-2023,FY24,PL012,Hibiscus – Pink,Live Plants,Delhi Hub,1500,495,264,9,1722,3.41,0,No,11,No,29040,2841,No
May-2023,FY24,PL013,Bougainvillea,Live Plants,Bengaluru Hub,2205,853,225,10,2823,4.44,0,No,11,No,25875,4869,No
May-2023,FY24,PL014,Ixora,Live Plants,Hyderabad Spoke,357,1062,360,11,1048,3.06,0,No,4,No,30600,1336,No
May-2023,FY24,PL015,Marigold Seedling,Live Plants,Mumbai Hub,2128,507,278,23,2334,8.27,0,No,10,No,11120,1400,No
May-2023,FY24,PL016,Aloe Vera,Live Plants,Talegaon Main (Pune),2175,320,313,30,2152,9.58,0,No,4,No,25040,2582,No
May-2023,FY24,PL017,Cactus Mix (3 pack),Live Plants,Talegaon Main (Pune),1728,585,182,16,2115,8.79,0,No,10,No,11830,2062,No
May-2023,FY24,PL018,Echeveria Set of 3,Live Plants,Hyderabad Spoke,996,479,380,16,1079,4.21,0,No,9,No,36100,1537,No
May-2023,FY24,PL019,Areca Palm,Live Plants,Mumbai Hub,1453,729,145,4,2033,2.76,0,No,12,No,36250,7623,No
May-2023,FY24,PL020,Bamboo Palm,Live Plants,Delhi Hub,1894,459,399,26,1928,6.52,0,No,3,No,107730,7808,No
May-2023,FY24,SD001,Cherry Tomato Seeds,Seeds,Bengaluru Hub,1126,811,558,2,1377,0.36,0,No,5,No,10044,371,No
May-2023,FY24,SD002,Spinach Seeds (50g),Seeds,Mumbai Hub,1900,197,444,1,1652,0.23,0,No,5,No,6216,346,No
May-2023,FY24,SD003,Coriander Seeds (50g),Seeds,Hyderabad Spoke,472,474,214,3,729,1.4,0,No,13,No,2568,131,No
May-2023,FY24,SD004,Chilli Hybrid Seeds,Seeds,Bengaluru Hub,2437,946,634,2,2747,0.32,0,No,5,No,13948,906,No
May-2023,FY24,SD005,Marigold Seeds,Seeds,Hyderabad Spoke,620,196,263,5,548,1.9,0,No,9,No,4208,131,No
May-2023,FY24,SD006,Sunflower Seeds,Seeds,Hyderabad Spoke,273,684,223,2,732,0.9,0,No,6,No,4460,219,No
May-2023,FY24,SD007,Petunia Seeds,Seeds,Mumbai Hub,2383,424,532,3,2272,0.56,0,No,4,No,14896,954,No
May-2023,FY24,SD008,Methi Seeds (100g),Seeds,Hyderabad Spoke,328,810,497,3,638,0.6,0,No,3,No,4970,95,No
May-2023,FY24,SD009,Basil Seeds,Seeds,Mumbai Hub,2049,1084,603,0,2530,0.0,0,No,14,No,9045,569,No
May-2023,FY24,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Delhi Hub,779,284,216,5,842,2.31,0,No,7,No,22680,1326,No
May-2023,FY24,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Hyderabad Spoke,1995,1038,726,3,2304,0.41,0,No,12,No,98010,4665,No
May-2023,FY24,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Bengaluru Hub,2088,463,598,1,1952,0.17,0,No,10,No,125580,6148,No
May-2023,FY24,PT004,Classic Terracotta 6in,Pots & Planters,Talegaon Main (Pune),2065,205,462,1,1807,0.22,0,No,9,No,32340,1897,No
May-2023,FY24,PT005,Self-Watering Pot 7in,Pots & Planters,Delhi Hub,2313,585,620,0,2278,0.0,0,No,14,No,148800,8200,No
May-2023,FY24,PT006,Hanging Basket Planter,Pots & Planters,Bengaluru Hub,1569,1112,394,5,2282,1.27,0,No,6,No,65010,5647,No
May-2023,FY24,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Bengaluru Hub,530,653,815,5,363,0.61,0,No,9,No,317850,2123,No
May-2023,FY24,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Delhi Hub,2495,253,296,3,2449,1.01,0,No,4,No,23680,2938,No
May-2023,FY24,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Delhi Hub,2137,705,356,5,2481,1.4,0,No,6,No,33820,3535,No
May-2023,FY24,FR002,Organic Vermicompost (2kg),Fertilisers,Delhi Hub,1985,244,287,1,1941,0.35,0,No,13,No,31570,3202,No
May-2023,FY24,FR003,Seaweed Liquid Fertiliser,Fertilisers,Mumbai Hub,1111,840,666,0,1285,0.0,0,No,12,No,53280,1542,No
May-2023,FY24,FR004,Bone Meal Fertiliser (500g),Fertilisers,Talegaon Main (Pune),1197,728,236,1,1688,0.42,0,No,6,No,23600,2532,No
May-2023,FY24,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Talegaon Main (Pune),487,279,571,5,190,0.88,0,No,12,No,39970,199,No
May-2023,FY24,TL001,Garden Pruner – Stainless,Tools,Bengaluru Hub,375,271,636,0,10,0.0,0,Yes,6,Yes,92220,21,No
May-2023,FY24,TL002,Watering Can 2L,Tools,Talegaon Main (Pune),2075,627,250,5,2447,2.0,0,No,8,No,23750,3486,No
May-2023,FY24,TL003,Premium Potting Mix 5kg,Tools,Bengaluru Hub,994,381,333,4,1038,1.2,0,No,14,No,43290,2024,No
May-2023,FY24,TL004,Pebbles Decorative 500g,Tools,Talegaon Main (Pune),1239,703,824,0,1118,0.0,0,No,5,No,45320,922,No
May-2023,FY24,TL005,Moisture Meter,Tools,Talegaon Main (Pune),1178,712,420,4,1466,0.95,0,No,12,No,84000,4398,No
May-2023,FY24,GF001,Green Starter Kit,Gifting,Delhi Hub,907,1155,723,3,1336,0.41,0,No,14,No,267510,7414,No
May-2023,FY24,GF002,Plant Parent Gift Box,Gifting,Delhi Hub,1451,449,723,5,1172,0.69,0,No,13,No,477180,11602,No
May-2023,FY24,GF003,Festive Diwali Plant Hamper,Gifting,Talegaon Main (Pune),2296,974,860,0,2410,0.0,0,No,12,No,946000,39765,No
May-2023,FY24,GF004,Corporate Desk Plant Set,Gifting,Talegaon Main (Pune),442,152,584,0,10,0.0,3,Yes,11,Yes,315360,81,No
May-2023,FY24,GF005,Anniversary Succulent Box,Gifting,Talegaon Main (Pune),1700,510,825,1,1384,0.12,0,No,8,No,354750,8926,No
Jun-2023,FY24,PL001,Monstera Deliciosa,Live Plants,Bengaluru Hub,557,844,373,31,997,8.31,0,No,9,No,52220,2093,No
Jun-2023,FY24,PL002,Peace Lily,Live Plants,Mumbai Hub,2189,1013,581,54,2567,9.29,0,No,12,No,52290,3465,No
Jun-2023,FY24,PL003,Snake Plant (Sansevieria),Live Plants,Hyderabad Spoke,1483,445,784,69,1075,8.8,0,No,14,No,78400,1612,No
Jun-2023,FY24,PL004,Fiddle Leaf Fig,Live Plants,Talegaon Main (Pune),2009,1183,711,46,2435,6.47,0,No,9,No,213300,10957,No
Jun-2023,FY24,PL005,Golden Pothos,Live Plants,Talegaon Main (Pune),1583,711,581,33,1680,5.68,0,No,8,No,34860,1512,No
Jun-2023,FY24,PL006,ZZ Plant,Live Plants,Mumbai Hub,487,594,690,21,370,3.04,0,No,14,No,110400,888,No
Jun-2023,FY24,PL007,Spider Plant,Live Plants,Delhi Hub,1682,1084,310,18,2438,5.81,0,No,12,No,23250,2742,No
Jun-2023,FY24,PL008,Money Plant (Epipremnum),Live Plants,Hyderabad Spoke,2494,220,237,10,2467,4.22,0,No,13,No,11850,1850,No
Jun-2023,FY24,PL009,Rubber Plant,Live Plants,Mumbai Hub,325,827,417,17,718,4.08,0,No,14,No,75060,1938,No
Jun-2023,FY24,PL010,Aglaonema Red,Live Plants,Bengaluru Hub,2022,982,457,31,2516,6.78,0,No,9,No,95970,7925,No
Jun-2023,FY24,PL011,Rose – Red (Grafted),Live Plants,Talegaon Main (Pune),2094,968,555,50,2457,9.01,0,No,3,No,72150,4791,No
Jun-2023,FY24,PL012,Hibiscus – Pink,Live Plants,Talegaon Main (Pune),389,633,845,66,111,7.81,0,No,4,No,92950,183,No
Jun-2023,FY24,PL013,Bougainvillea,Live Plants,Delhi Hub,1541,642,779,42,1362,5.39,0,No,3,No,89585,2349,No
Jun-2023,FY24,PL014,Ixora,Live Plants,Talegaon Main (Pune),757,551,522,32,754,6.13,0,No,12,No,44370,961,No
Jun-2023,FY24,PL015,Marigold Seedling,Live Plants,Hyderabad Spoke,914,985,586,26,1287,4.44,0,No,12,No,23440,772,No
Jun-2023,FY24,PL016,Aloe Vera,Live Plants,Bengaluru Hub,1792,113,759,31,1115,4.08,0,No,11,No,60720,1338,No
Jun-2023,FY24,PL017,Cactus Mix (3 pack),Live Plants,Talegaon Main (Pune),476,392,589,34,245,5.77,0,No,12,No,38285,238,No
Jun-2023,FY24,PL018,Echeveria Set of 3,Live Plants,Mumbai Hub,561,378,497,48,394,9.66,0,No,3,No,47215,561,No
Jun-2023,FY24,PL019,Areca Palm,Live Plants,Bengaluru Hub,615,1168,317,12,1454,3.79,0,No,11,No,79250,5452,No
Jun-2023,FY24,PL020,Bamboo Palm,Live Plants,Mumbai Hub,1676,1041,580,22,2115,3.79,0,No,6,No,156600,8565,No
Jun-2023,FY24,SD001,Cherry Tomato Seeds,Seeds,Delhi Hub,1730,1006,358,0,2378,0.0,0,No,11,No,6444,642,No
Jun-2023,FY24,SD002,Spinach Seeds (50g),Seeds,Talegaon Main (Pune),1558,1031,620,5,1964,0.81,0,No,11,No,8680,412,No
Jun-2023,FY24,SD003,Coriander Seeds (50g),Seeds,Bengaluru Hub,1481,985,252,4,2210,1.59,0,No,11,No,3024,397,No
Jun-2023,FY24,SD004,Chilli Hybrid Seeds,Seeds,Talegaon Main (Pune),267,975,861,1,380,0.12,0,No,8,No,18942,125,No
Jun-2023,FY24,SD005,Marigold Seeds,Seeds,Delhi Hub,2358,399,600,5,2152,0.83,0,No,12,No,9600,516,No
Jun-2023,FY24,SD006,Sunflower Seeds,Seeds,Talegaon Main (Pune),1947,386,111,0,2222,0.0,0,No,3,No,2220,666,No
Jun-2023,FY24,SD007,Petunia Seeds,Seeds,Delhi Hub,1837,982,630,5,2184,0.79,0,No,8,No,17640,917,No
Jun-2023,FY24,SD008,Methi Seeds (100g),Seeds,Hyderabad Spoke,861,1163,725,2,1297,0.28,0,No,8,No,7250,194,No
Jun-2023,FY24,SD009,Basil Seeds,Seeds,Talegaon Main (Pune),376,750,305,1,820,0.33,0,No,14,No,4575,184,No
Jun-2023,FY24,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Mumbai Hub,1205,1164,511,4,1854,0.78,0,No,8,No,53655,2920,No
Jun-2023,FY24,PT002,Ceramic Pot 6 inch – Terracotta look,Pots & Planters,Delhi Hub,875,696,343,1,1227,0.29,0,No,10,No,46305,2484,No
Jun-2023,FY24,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Hyderabad Spoke,740,607,797,3,547,0.38,0,No,6,No,167370,1723,No
Jun-2023,FY24,PT004,Classic Terracotta 6in,Pots & Planters,Hyderabad Spoke,1330,672,199,4,1799,2.01,0,No,7,No,13930,1888,No
Jun-2023,FY24,PT005,Self-Watering Pot 7in,Pots & Planters,Delhi Hub,1360,170,338,4,1188,1.18,0,No,6,No,81120,4276,No
Jun-2023,FY24,PT006,Hanging Basket Planter,Pots & Planters,Delhi Hub,1906,389,115,1,2179,0.87,0,No,13,No,18975,5393,No
Jun-2023,FY24,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Delhi Hub,1687,555,840,0,1402,0.0,0,No,6,No,327600,8201,No
Jun-2023,FY24,PT008,Nursery Grow Bags (5 pack),Pots & Planters,Mumbai Hub,341,1169,595,3,912,0.5,0,No,8,No,47600,1094,No
Jun-2023,FY24,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Hyderabad Spoke,1817,1164,602,0,2379,0.0,0,No,8,No,57190,3390,No
Jun-2023,FY24,FR002,Organic Vermicompost (2kg),Fertilisers,Talegaon Main (Pune),519,601,387,3,730,0.78,0,No,12,No,42570,1204,No
Jun-2023,FY24,FR003,Seaweed Liquid Fertiliser,Fertilisers,Mumbai Hub,323,512,687,4,144,0.58,0,No,4,No,54960,172,No
Jun-2023,FY24,FR004,Bone Meal Fertiliser (500g),Fertilisers,Bengaluru Hub,594,1045,682,3,954,0.44,0,No,14,No,68200,1431,No
Jun-2023,FY24,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Bengaluru Hub,2239,688,282,4,2641,1.42,0,No,10,No,19740,2773,No
Jun-2023,FY24,TL001,Garden Pruner – Stainless,Tools,Talegaon Main (Pune),1412,309,115,4,1602,3.48,0,No,6,No,16675,3484,No
Jun-2023,FY24,TL002,Watering Can 2L,Tools,Delhi Hub,832,942,253,0,1521,0.0,0,No,11,No,24035,2167,No
Jun-2023,FY24,TL003,Premium Potting Mix 5kg,Tools,Bengaluru Hub,963,838,142,3,1656,2.11,0,No,12,No,18460,3229,No
Jun-2023,FY24,TL004,Pebbles Decorative 500g,Tools,Mumbai Hub,1722,248,335,4,1631,1.19,0,No,13,No,18425,1345,No
Jun-2023,FY24,TL005,Moisture Meter,Tools,Talegaon Main (Pune),2167,644,494,3,2314,0.61,0,No,5,No,98800,6942,No
Jun-2023,FY24,GF001,Green Starter Kit,Gifting,Delhi Hub,1533,291,660,5,1159,0.76,0,No,13,No,244200,6432,No
Jun-2023,FY24,GF002,Plant Parent Gift Box,Gifting,Delhi Hub,416,897,511,2,800,0.39,0,No,4,No,337260,7920,No
Jun-2023,FY24,GF003,Festive Diwali Plant Hamper,Gifting,Delhi Hub,943,1142,176,4,1905,2.27,0,No,9,No,193600,31432,No
Jun-2023,FY24,GF004,Corporate Desk Plant Set,Gifting,Hyderabad Spoke,411,198,252,1,356,0.4,0,No,10,No,136080,2883,No
Jun-2023,FY24,GF005,Anniversary Succulent Box,Gifting,Hyderabad Spoke,1610,992,872,1,1729,0.11,0,No,3,No,374960,11152,No
Jul-2023,FY24,PL001,Monstera Deliciosa,Live Plants,Bengaluru Hub,2122,487,528,19,2062,3.6,0,No,6,No,73920,4330,No
Jul-2023,FY24,PL002,Peace Lily,Live Plants,Delhi Hub,1247,412,545,17,1097,3.12,0,No,10,No,49050,1480,No
Jul-2023,FY24,PL003,Snake Plant (Sansevieria),Live Plants,Mumbai Hub,770,799,296,17,1256,5.74,0,No,3,No,29600,1884,No
Jul-2023,FY24,PL004,Fiddle Leaf Fig,Live Plants,Delhi Hub,2343,269,677,30,1905,4.43,0,No,7,No,203100,8572,No
Jul-2023,FY24,PL005,Golden Pothos,Live Plants,Delhi Hub,424,1057,295,27,1159,9.15,0,No,4,No,17700,1043,No
Jul-2023,FY24,PL006,ZZ Plant,Live Plants,Hyderabad Spoke,1284,485,157,15,1597,9.55,0,No,5,No,25120,3832,No
Jul-2023,FY24,PL007,Spider Plant,Live Plants,Mumbai Hub,1442,955,825,78,1494,9.45,0,No,4,No,61875,1680,No
Jul-2023,FY24,PL008,Money Plant (Epipremnum),Live Plants,Talegaon Main (Pune),2120,894,179,11,2824,6.15,0,No,11,No,8950,2118,No
Jul-2023,FY24,PL009,Rubber Plant,Live Plants,Bengaluru Hub,1376,501,290,26,1561,8.97,0,No,10,No,52200,4214,No
Jul-2023,FY24,PL010,Aglaonema Red,Live Plants,Mumbai Hub,1753,694,134,4,2309,2.99,0,No,7,No,28140,7273,No
Jul-2023,FY24,PL011,Rose – Red (Grafted),Live Plants,Delhi Hub,1216,809,794,44,1187,5.54,0,No,12,No,103220,2314,No
Jul-2023,FY24,PL012,Hibiscus – Pink,Live Plants,Mumbai Hub,2055,397,770,32,1650,4.16,0,No,5,No,84700,2722,No
Jul-2023,FY24,PL013,Bougainvillea,Live Plants,Hyderabad Spoke,2379,942,660,46,2615,6.97,0,No,8,No,75900,4510,No
Jul-2023,FY24,PL014,Ixora,Live Plants,Hyderabad Spoke,453,625,186,9,883,4.84,0,No,13,No,15810,1125,No
Jul-2023,FY24,PL015,Marigold Seedling,Live Plants,Mumbai Hub,687,535,443,36,743,8.13,0,No,7,No,17720,445,No
Jul-2023,FY24,PL016,Aloe Vera,Live Plants,Bengaluru Hub,1906,245,379,30,1742,7.92,0,No,13,No,30320,2090,No
Jul-2023,FY24,PL017,Cactus Mix (3 pack),Live Plants,Mumbai Hub,1089,702,192,18,1581,9.38,0,No,6,No,12480,1541,No
Jul-2023,FY24,PL018,Echeveria Set of 3,Live Plants,Mumbai Hub,636,589,728,71,426,9.75,0,No,10,No,69160,607,No
Jul-2023,FY24,PL019,Areca Palm,Live Plants,Bengaluru Hub,2010,1011,360,29,2632,8.06,0,No,10,No,90000,9870,No
Jul-2023,FY24,PL020,Bamboo Palm,Live Plants,Bengaluru Hub,2392,1138,424,13,3093,3.07,0,No,3,No,114480,12526,No
Jul-2023,FY24,SD001,Cherry Tomato Seeds,Seeds,Hyderabad Spoke,1846,967,870,3,1940,0.34,0,No,6,No,15660,523,No
Jul-2023,FY24,SD002,Spinach Seeds (50g),Seeds,Delhi Hub,1469,1146,275,4,2336,1.45,0,No,7,No,3850,490,No
Jul-2023,FY24,SD003,Coriander Seeds (50g),Seeds,Talegaon Main (Pune),461,622,179,0,904,0.0,0,No,12,No,2148,162,No
Jul-2023,FY24,SD004,Chilli Hybrid Seeds,Seeds,Talegaon Main (Pune),265,1002,516,0,751,0.0,0,No,13,No,11352,247,No
Jul-2023,FY24,SD005,Marigold Seeds,Seeds,Delhi Hub,346,382,718,5,5,0.7,4,Yes,3,Yes,11488,1,No
Jul-2023,FY24,SD006,Sunflower Seeds,Seeds,Mumbai Hub,1155,1154,304,4,2001,1.32,0,No,11,No,6080,600,No
Jul-2023,FY24,SD007,Petunia Seeds,Seeds,Hyderabad Spoke,844,383,232,0,995,0.0,0,No,12,No,6496,417,No
Jul-2023,FY24,SD008,Methi Seeds (100g),Seeds,Talegaon Main (Pune),2378,625,648,2,2353,0.31,0,No,14,No,6480,352,No
