month,fy,city,state,channel,total_orders,revenue_inr,avg_order_value_inr,units_sold,new_customers,returning_customers,returns,return_rate_pct,cancellations,discount_orders_pct,avg_discount_pct,city_tier
Jan-2023,FY23,Mumbai,Maharashtra,Retail Store,2421,3405921,1405,4215,861,1033,278,11.5,87,30.7,10.6,Metro
Jan-2023,FY23,Mumbai,Maharashtra,Corporate Gifting,1761,1999661,1138,2769,414,907,112,6.4,92,18.5,14.5,Metro
Jan-2023,FY23,Mumbai,Maharashtra,Meesho,438,610998,1392,555,123,175,41,9.5,20,30.1,14.4,Metro
Jan-2023,FY23,Delhi,Delhi,Amazon,2077,2179232,1049,2365,702,706,245,11.8,70,19.2,19.7,Metro
Jan-2023,FY23,Delhi,Delhi,Flipkart,1586,2213007,1396,2295,464,733,126,8.0,55,20.0,19.5,Metro
Jan-2023,FY23,Delhi,Delhi,Ugaoo Website,1576,2077774,1316,2623,521,694,127,8.1,50,29.2,15.8,Metro
Jan-2023,FY23,Delhi,Delhi,Blinkit,1084,1200488,1105,1746,394,357,85,7.9,39,43.9,12.2,Metro
Jan-2023,FY23,Delhi,Delhi,Zepto,642,576823,902,854,165,346,66,10.4,34,33.6,5.4,Metro
Jan-2023,FY23,Delhi,Delhi,Retail Store,1805,2188591,1210,2578,721,930,231,12.8,63,21.8,8.6,Metro
Jan-2023,FY23,Delhi,Delhi,Corporate Gifting,917,1373799,1497,1206,240,401,52,5.7,22,27.5,18.5,Metro
Jan-2023,FY23,Delhi,Delhi,Meesho,330,302543,928,591,98,138,38,11.6,16,18.0,10.0,Metro
Jan-2023,FY23,Pune,Maharashtra,Amazon,1785,2839294,1591,1975,619,697,214,12.0,88,35.2,11.4,Metro
Jan-2023,FY23,Pune,Maharashtra,Flipkart,2026,2573525,1272,2454,635,858,127,6.3,79,19.5,18.0,Metro
Jan-2023,FY23,Pune,Maharashtra,Ugaoo Website,1038,1455957,1402,1603,296,446,82,7.9,33,40.7,15.5,Metro
Jan-2023,FY23,Pune,Maharashtra,Blinkit,736,1163087,1575,1150,269,391,66,9.1,28,43.9,12.6,Metro
Jan-2023,FY23,Pune,Maharashtra,Zepto,500,692084,1385,684,201,156,44,8.9,24,18.3,14.9,Metro
Jan-2023,FY23,Pune,Maharashtra,Retail Store,1149,1423045,1238,1525,214,386,62,5.4,44,34.6,15.8,Metro
Jan-2023,FY23,Pune,Maharashtra,Corporate Gifting,737,701000,947,966,289,389,74,10.1,21,24.5,10.4,Metro
Jan-2023,FY23,Pune,Maharashtra,Meesho,295,418902,1418,383,114,143,26,8.9,13,18.5,11.5,Metro
Jan-2023,FY23,Hyderabad,Telangana,Amazon,1149,1826337,1586,1364,295,438,86,7.5,50,31.4,12.8,Metro
Jan-2023,FY23,Hyderabad,Telangana,Flipkart,1318,1520315,1150,1757,409,552,170,12.9,32,44.8,14.1,Metro
Jan-2023,FY23,Hyderabad,Telangana,Ugaoo Website,729,632842,874,1159,267,296,78,10.7,42,24.6,6.8,Metro
Jan-2023,FY23,Hyderabad,Telangana,Blinkit,463,613511,1317,610,107,198,35,7.6,19,26.6,9.7,Metro
Jan-2023,FY23,Hyderabad,Telangana,Zepto,497,461416,919,888,197,223,29,6.0,27,28.7,11.5,Metro
Jan-2023,FY23,Hyderabad,Telangana,Retail Store,1357,1322161,977,1600,325,541,70,5.2,78,30.4,7.2,Metro
Jan-2023,FY23,Hyderabad,Telangana,Corporate Gifting,603,632934,1052,702,115,184,34,5.7,21,40.2,7.8,Metro
Jan-2023,FY23,Hyderabad,Telangana,Meesho,128,166739,1328,225,42,40,12,9.9,7,42.5,11.8,Metro
Jan-2023,FY23,Chennai,Tamil Nadu,Amazon,996,1445085,1450,1186,296,501,117,11.8,56,37.2,7.3,Non-Metro
Jan-2023,FY23,Chennai,Tamil Nadu,Flipkart,1142,1695807,1489,1256,309,488,73,6.4,67,30.5,15.2,Non-Metro
Jan-2023,FY23,Chennai,Tamil Nadu,Ugaoo Website,570,882057,1555,874,180,231,49,8.7,18,19.4,12.8,Non-Metro
Jan-2023,FY23,Chennai,Tamil Nadu,Blinkit,430,689866,1595,651,161,197,22,5.3,8,18.6,9.4,Non-Metro
Jan-2023,FY23,Chennai,Tamil Nadu,Zepto,191,269183,1391,243,38,74,17,9.4,11,38.4,8.9,Non-Metro
Jan-2023,FY23,Chennai,Tamil Nadu,Retail Store,955,1036317,1084,1293,221,338,105,11.0,44,22.9,16.6,Non-Metro
Jan-2023,FY23,Chennai,Tamil Nadu,Corporate Gifting,459,658441,1439,627,101,241,25,5.6,15,25.7,18.9,Non-Metro
Jan-2023,FY23,Chennai,Tamil Nadu,Meesho,152,216232,1441,224,41,75,11,7.4,8,36.4,13.1,Non-Metro
Jan-2023,FY23,Kolkata,West Bengal,Amazon,519,722879,1386,602,106,161,60,11.7,29,31.2,10.5,Non-Metro
Jan-2023,FY23,Kolkata,West Bengal,Flipkart,459,509819,1115,710,191,251,51,11.3,16,22.1,5.4,Non-Metro
Jan-2023,FY23,Kolkata,West Bengal,Ugaoo Website,365,357463,980,644,104,132,44,12.3,17,30.7,15.6,Non-Metro
Jan-2023,FY23,Kolkata,West Bengal,Blinkit,267,398809,1484,441,97,98,34,12.9,15,29.9,18.1,Non-Metro
Jan-2023,FY23,Kolkata,West Bengal,Zepto,244,379118,1561,355,47,129,23,9.7,7,31.8,8.6,Non-Metro
Jan-2023,FY23,Kolkata,West Bengal,Retail Store,715,781157,1095,1202,233,325,76,10.7,16,21.9,15.4,Non-Metro
Jan-2023,FY23,Kolkata,West Bengal,Corporate Gifting,210,311201,1486,318,63,110,13,6.2,12,32.3,15.2,Non-Metro
Jan-2023,FY23,Kolkata,West Bengal,Meesho,87,87289,1027,113,23,27,11,12.8,3,18.9,12.9,Non-Metro
Jan-2023,FY23,Ahmedabad,Gujarat,Amazon,474,535092,1120,784,165,190,26,5.5,27,32.5,15.9,Non-Metro
Jan-2023,FY23,Ahmedabad,Gujarat,Flipkart,438,669964,1540,613,119,172,49,11.4,24,44.3,13.9,Non-Metro
Jan-2023,FY23,Ahmedabad,Gujarat,Ugaoo Website,336,442509,1322,386,112,155,42,12.7,9,44.0,8.7,Non-Metro
Jan-2023,FY23,Ahmedabad,Gujarat,Blinkit,136,190149,1392,228,48,69,17,12.7,7,35.9,8.4,Non-Metro
Jan-2023,FY23,Ahmedabad,Gujarat,Zepto,173,186083,1050,300,63,52,16,9.5,7,22.0,14.1,Non-Metro
Jan-2023,FY23,Ahmedabad,Gujarat,Retail Store,510,789030,1544,628,203,241,64,12.7,16,38.3,8.1,Non-Metro
Jan-2023,FY23,Ahmedabad,Gujarat,Corporate Gifting,185,262537,1420,326,55,97,22,12.0,9,28.4,18.4,Non-Metro
Jan-2023,FY23,Ahmedabad,Gujarat,Meesho,48,74272,1515,73,11,22,4,10.0,1,39.6,10.7,Non-Metro
Jan-2023,FY23,Jaipur,Rajasthan,Amazon,376,548543,1454,467,156,113,34,9.2,15,31.7,18.3,Non-Metro
Jan-2023,FY23,Jaipur,Rajasthan,Flipkart,326,352587,1089,398,62,132,19,5.9,13,25.0,7.7,Non-Metro
Jan-2023,FY23,Jaipur,Rajasthan,Ugaoo Website,247,383395,1534,286,74,97,22,9.0,6,28.3,16.2,Non-Metro
Jan-2023,FY23,Jaipur,Rajasthan,Blinkit,138,131613,969,191,46,45,14,10.7,5,40.6,18.4,Non-Metro
Jan-2023,FY23,Jaipur,Rajasthan,Zepto,126,177026,1413,223,27,49,10,8.1,3,23.5,5.6,Non-Metro
Jan-2023,FY23,Jaipur,Rajasthan,Retail Store,232,227615,969,268,79,97,24,10.7,7,32.1,8.5,Non-Metro
Jan-2023,FY23,Jaipur,Rajasthan,Corporate Gifting,129,122267,944,227,25,45,9,7.7,4,19.4,10.9,Non-Metro
Jan-2023,FY23,Jaipur,Rajasthan,Meesho,44,49180,1068,68,14,17,4,9.1,2,36.7,16.4,Non-Metro
Jan-2023,FY23,Gurgaon,Haryana,Amazon,306,296633,973,429,113,98,24,8.0,16,36.9,13.3,Non-Metro
Jan-2023,FY23,Gurgaon,Haryana,Flipkart,226,241563,1073,274,71,101,12,5.4,9,43.1,19.5,Non-Metro
Jan-2023,FY23,Gurgaon,Haryana,Ugaoo Website,233,362738,1551,362,72,100,29,12.6,13,28.1,14.1,Non-Metro
Jan-2023,FY23,Gurgaon,Haryana,Blinkit,124,141514,1159,156,51,66,6,5.1,3,41.4,18.7,Non-Metro
Jan-2023,FY23,Gurgaon,Haryana,Zepto,127,127061,975,157,45,56,16,12.7,4,37.8,19.1,Non-Metro
Jan-2023,FY23,Gurgaon,Haryana,Retail Store,298,341957,1136,524,104,128,19,6.4,11,42.5,7.5,Non-Metro
Jan-2023,FY23,Gurgaon,Haryana,Corporate Gifting,96,82214,856,156,25,42,7,7.6,5,34.6,16.7,Non-Metro
Jan-2023,FY23,Gurgaon,Haryana,Meesho,49,76575,1534,88,11,16,2,5.7,2,21.0,9.9,Non-Metro
Jan-2023,FY23,Noida,Uttar Pradesh,Amazon,123,111528,894,197,34,42,13,10.8,2,28.8,19.8,Non-Metro
Jan-2023,FY23,Noida,Uttar Pradesh,Flipkart,155,212607,1402,214,39,78,15,9.9,7,25.8,5.4,Non-Metro
Jan-2023,FY23,Noida,Uttar Pradesh,Ugaoo Website,71,81909,1168,118,15,25,6,9.0,2,25.0,13.3,Non-Metro
Jan-2023,FY23,Noida,Uttar Pradesh,Blinkit,72,113312,1509,101,18,24,7,11.0,3,25.0,8.6,Non-Metro
Jan-2023,FY23,Noida,Uttar Pradesh,Zepto,53,53387,979,74,12,27,3,6.6,3,32.5,7.6,Non-Metro
Jan-2023,FY23,Noida,Uttar Pradesh,Retail Store,203,318116,1576,239,37,94,14,7.0,9,38.1,16.5,Non-Metro
Jan-2023,FY23,Noida,Uttar Pradesh,Corporate Gifting,75,75423,1044,125,14,36,4,5.7,2,39.3,5.1,Non-Metro
Jan-2023,FY23,Noida,Uttar Pradesh,Meesho,25,32507,1352,39,6,12,1,5.7,1,30.0,9.6,Non-Metro
Jan-2023,FY23,Nashik,Maharashtra,Amazon,172,177119,1043,222,68,69,9,5.4,6,22.0,18.4,Non-Metro
Jan-2023,FY23,Nashik,Maharashtra,Flipkart,129,189103,1442,144,48,42,12,9.5,3,31.4,7.5,Non-Metro
Jan-2023,FY23,Nashik,Maharashtra,Ugaoo Website,115,178516,1590,183,48,62,11,10.2,4,22.6,11.6,Non-Metro
Jan-2023,FY23,Nashik,Maharashtra,Blinkit,55,65930,1229,76,12,25,5,10.2,3,28.6,6.4,Non-Metro
Jan-2023,FY23,Nashik,Maharashtra,Zepto,49,67301,1347,56,10,21,5,10.5,1,33.3,17.6,Non-Metro
Jan-2023,FY23,Nashik,Maharashtra,Retail Store,120,123767,1043,167,22,62,13,11.6,6,35.8,13.8,Non-Metro
Jan-2023,FY23,Nashik,Maharashtra,Corporate Gifting,63,83132,1343,105,22,26,7,11.2,3,37.4,5.2,Non-Metro
Jan-2023,FY23,Nashik,Maharashtra,Meesho,28,23506,893,36,11,13,2,8.8,1,34.0,14.9,Non-Metro
Jan-2023,FY23,Bhopal,Madhya Pradesh,Amazon,138,161084,1180,172,49,70,11,8.5,7,42.5,11.5,Non-Metro
Jan-2023,FY23,Bhopal,Madhya Pradesh,Flipkart,150,240209,1592,219,39,60,8,5.6,4,24.5,11.2,Non-Metro
Jan-2023,FY23,Bhopal,Madhya Pradesh,Ugaoo Website,53,65436,1143,87,15,23,6,12.4,1,35.9,11.8,Non-Metro
Jan-2023,FY23,Bhopal,Madhya Pradesh,Blinkit,55,48632,956,67,18,20,3,6.9,2,41.3,9.4,Non-Metro
Jan-2023,FY23,Bhopal,Madhya Pradesh,Zepto,69,88619,1304,106,20,33,8,12.1,3,44.7,13.4,Non-Metro
Jan-2023,FY23,Bhopal,Madhya Pradesh,Retail Store,154,199857,1311,215,52,57,10,6.8,3,35.0,7.5,Non-Metro
Jan-2023,FY23,Bhopal,Madhya Pradesh,Corporate Gifting,51,73380,1361,62,9,16,3,7.3,1,29.3,12.0,Non-Metro
Jan-2023,FY23,Bhopal,Madhya Pradesh,Meesho,19,17999,933,30,5,6,1,6.8,0,24.3,19.2,Non-Metro
Jan-2023,FY23,Indore,Madhya Pradesh,Amazon,187,221913,1207,242,63,57,20,11.0,10,36.8,14.8,Non-Metro
Jan-2023,FY23,Indore,Madhya Pradesh,Flipkart,119,155064,1342,142,28,44,9,7.9,6,40.8,17.8,Non-Metro
Jan-2023,FY23,Indore,Madhya Pradesh,Ugaoo Website,92,94380,1039,139,23,48,6,7.2,1,34.1,14.5,Non-Metro
Jan-2023,FY23,Indore,Madhya Pradesh,Blinkit,55,81576,1564,81,13,25,5,10.8,3,41.6,14.0,Non-Metro
Jan-2023,FY23,Indore,Madhya Pradesh,Zepto,57,84949,1441,102,17,22,6,11.3,3,36.0,13.0,Non-Metro
Jan-2023,FY23,Indore,Madhya Pradesh,Retail Store,162,140412,850,183,46,73,14,9.1,5,38.7,9.5,Non-Metro
Jan-2023,FY23,Indore,Madhya Pradesh,Corporate Gifting,56,80713,1407,79,15,27,3,6.9,1,20.9,11.5,Non-Metro
Jan-2023,FY23,Indore,Madhya Pradesh,Meesho,21,26894,1122,36,6,6,2,11.4,1,40.5,17.9,Non-Metro
Feb-2023,FY23,Bengaluru,Karnataka,Amazon,4106,4632122,1129,5855,1136,1248,406,9.9,190,44.0,15.6,Metro
Feb-2023,FY23,Bengaluru,Karnataka,Flipkart,3644,4110207,1128,4550,1332,1753,375,10.3,174,30.6,15.2,Metro
Feb-2023,FY23,Bengaluru,Karnataka,Ugaoo Website,2017,2888680,1432,2465,689,972,209,10.4,66,22.4,5.7,Metro
Feb-2023,FY23,Bengaluru,Karnataka,Blinkit,1046,1369214,1308,1559,405,530,131,12.6,24,36.3,13.0,Metro
Feb-2023,FY23,Bengaluru,Karnataka,Zepto,1163,1227317,1056,1854,370,397,76,6.6,45,42.5,5.5,Metro
Feb-2023,FY23,Bengaluru,Karnataka,Retail Store,2970,4187411,1410,4345,1129,935,193,6.5,168,44.6,9.6,Metro
Feb-2023,FY23,Bengaluru,Karnataka,Corporate Gifting,2031,3110023,1530,3461,793,1014,213,10.5,85,31.4,11.0,Metro
Feb-2023,FY23,Bengaluru,Karnataka,Meesho,605,715975,1186,890,213,208,68,11.3,18,20.9,14.2,Metro
Feb-2023,FY23,Mumbai,Maharashtra,Amazon,2425,3274014,1352,3119,944,749,206,8.5,82,21.3,14.8,Metro
Feb-2023,FY23,Mumbai,Maharashtra,Flipkart,2268,3055839,1348,4018,877,817,217,9.6,83,27.0,9.3,Metro
Feb-2023,FY23,Mumbai,Maharashtra,Ugaoo Website,1833,2358382,1286,2389,479,758,126,6.9,71,25.5,12.9,Metro
Feb-2023,FY23,Mumbai,Maharashtra,Blinkit,898,1120968,1244,1030,254,458,103,11.5,25,31.1,17.6,Metro
Feb-2023,FY23,Mumbai,Maharashtra,Zepto,945,1443186,1525,1102,228,321,109,11.6,49,22.1,18.1,Metro
Feb-2023,FY23,Mumbai,Maharashtra,Retail Store,2970,2739703,923,3526,808,1478,234,7.9,115,19.9,12.0,Metro
Feb-2023,FY23,Mumbai,Maharashtra,Corporate Gifting,1117,1396282,1249,1967,285,340,130,11.7,24,27.2,18.4,Metro
Feb-2023,FY23,Mumbai,Maharashtra,Meesho,311,329106,1052,425,108,121,19,6.3,6,25.5,14.0,Metro
Feb-2023,FY23,Delhi,Delhi,Amazon,1628,2341964,1436,2231,508,684,206,12.7,97,41.1,7.6,Metro
Feb-2023,FY23,Delhi,Delhi,Flipkart,1206,1320841,1095,2051,249,633,68,5.7,62,37.4,18.2,Metro
Feb-2023,FY23,Delhi,Delhi,Ugaoo Website,1652,2360530,1430,2085,414,849,213,12.9,97,31.6,10.0,Metro
Feb-2023,FY23,Delhi,Delhi,Blinkit,763,1216815,1598,840,245,393,83,10.9,15,32.8,7.7,Metro
Feb-2023,FY23,Delhi,Delhi,Zepto,715,905158,1266,1047,151,362,75,10.6,34,18.0,7.7,Metro
Feb-2023,FY23,Delhi,Delhi,Retail Store,1528,1321027,863,1900,285,508,160,10.5,35,18.3,14.4,Metro
Feb-2023,FY23,Delhi,Delhi,Corporate Gifting,777,859401,1111,1167,312,253,67,8.7,22,27.6,8.4,Metro
Feb-2023,FY23,Delhi,Delhi,Meesho,223,308215,1388,303,85,76,22,10.1,9,31.6,7.1,Metro
Feb-2023,FY23,Pune,Maharashtra,Amazon,1254,1284528,1024,1682,491,495,79,6.3,63,28.6,5.7,Metro
Feb-2023,FY23,Pune,Maharashtra,Flipkart,1801,1723885,955,2226,442,872,212,11.8,54,18.7,12.3,Metro
Feb-2023,FY23,Pune,Maharashtra,Ugaoo Website,1357,1580739,1168,2355,479,616,173,12.8,66,38.7,6.7,Metro
Feb-2023,FY23,Pune,Maharashtra,Blinkit,713,905499,1264,980,236,352,82,11.6,38,42.6,6.6,Metro
Feb-2023,FY23,Pune,Maharashtra,Zepto,521,699703,1343,842,144,225,57,11.0,25,28.4,6.6,Metro
Feb-2023,FY23,Pune,Maharashtra,Retail Store,1203,1797739,1492,1646,268,382,79,6.6,61,19.3,12.2,Metro
Feb-2023,FY23,Pune,Maharashtra,Corporate Gifting,714,1022382,1427,867,182,229,57,8.1,18,32.0,11.0,Metro
Feb-2023,FY23,Pune,Maharashtra,Meesho,156,206025,1297,232,43,59,17,11.0,6,28.4,13.1,Metro
Feb-2023,FY23,Hyderabad,Telangana,Amazon,1450,1323061,912,1702,600,601,97,6.7,51,42.8,8.1,Metro
Feb-2023,FY23,Hyderabad,Telangana,Flipkart,776,819513,1060,1226,262,335,91,11.8,20,30.8,11.1,Metro
Feb-2023,FY23,Hyderabad,Telangana,Ugaoo Website,762,1149984,1508,1212,214,341,39,5.2,21,19.9,5.2,Metro
Feb-2023,FY23,Hyderabad,Telangana,Blinkit,308,358048,1172,377,96,135,19,6.2,12,42.1,8.9,Metro
Feb-2023,FY23,Hyderabad,Telangana,Zepto,441,682681,1538,559,133,145,44,10.2,22,38.4,7.5,Metro
Feb-2023,FY23,Hyderabad,Telangana,Retail Store,962,1183523,1227,1533,359,332,85,8.9,51,33.9,10.6,Metro
Feb-2023,FY23,Hyderabad,Telangana,Corporate Gifting,508,644609,1276,784,121,257,50,9.9,14,43.0,16.0,Metro
Feb-2023,FY23,Hyderabad,Telangana,Meesho,145,182599,1245,192,28,76,10,7.4,8,19.9,10.8,Metro
Feb-2023,FY23,Chennai,Tamil Nadu,Amazon,1028,963318,935,1601,209,522,76,7.4,29,20.6,8.2,Non-Metro
Feb-2023,FY23,Chennai,Tamil Nadu,Flipkart,527,475885,896,607,215,199,42,8.0,10,31.9,19.9,Non-Metro
Feb-2023,FY23,Chennai,Tamil Nadu,Ugaoo Website,534,582129,1094,911,164,240,38,7.3,22,29.3,12.3,Non-Metro
Feb-2023,FY23,Chennai,Tamil Nadu,Blinkit,299,312718,1039,530,98,116,30,10.3,13,23.5,18.3,Non-Metro
Feb-2023,FY23,Chennai,Tamil Nadu,Zepto,264,275546,1038,293,61,113,17,6.6,11,22.5,10.6,Non-Metro
Feb-2023,FY23,Chennai,Tamil Nadu,Retail Store,609,634792,1048,711,223,240,73,12.1,26,33.6,10.2,Non-Metro
Feb-2023,FY23,Chennai,Tamil Nadu,Corporate Gifting,311,299731,957,417,102,161,29,9.4,16,44.5,14.1,Non-Metro
Feb-2023,FY23,Chennai,Tamil Nadu,Meesho,77,118867,1557,106,26,25,8,11.4,4,29.2,9.4,Non-Metro
Feb-2023,FY23,Kolkata,West Bengal,Amazon,733,997427,1362,1240,249,291,36,5.0,18,34.6,11.1,Non-Metro
Feb-2023,FY23,Kolkata,West Bengal,Flipkart,605,962469,1586,732,237,184,65,10.9,12,44.0,10.5,Non-Metro
Feb-2023,FY23,Kolkata,West Bengal,Ugaoo Website,430,416607,974,553,179,227,24,5.6,18,44.8,7.4,Non-Metro
Feb-2023,FY23,Kolkata,West Bengal,Blinkit,250,311093,1246,426,53,83,15,6.3,5,20.9,16.9,Non-Metro
Feb-2023,FY23,Kolkata,West Bengal,Zepto,153,186649,1235,250,48,51,12,7.9,8,20.2,18.8,Non-Metro
Feb-2023,FY23,Kolkata,West Bengal,Retail Store,589,759797,1292,881,189,195,45,7.7,34,30.6,7.6,Non-Metro
Feb-2023,FY23,Kolkata,West Bengal,Corporate Gifting,245,281219,1138,439,94,94,14,6.0,10,36.1,14.9,Non-Metro
Feb-2023,FY23,Kolkata,West Bengal,Meesho,85,136250,1596,122,26,31,6,7.4,2,25.1,15.6,Non-Metro
Feb-2023,FY23,Ahmedabad,Gujarat,Amazon,502,747086,1492,584,187,218,40,8.0,13,43.5,11.2,Non-Metro
Feb-2023,FY23,Ahmedabad,Gujarat,Flipkart,419,401435,968,534,107,127,24,5.9,9,23.6,17.9,Non-Metro
Feb-2023,FY23,Ahmedabad,Gujarat,Ugaoo Website,245,387194,1579,412,90,100,24,9.9,11,19.9,8.2,Non-Metro
Feb-2023,FY23,Ahmedabad,Gujarat,Blinkit,83,71836,920,92,20,36,6,7.6,3,36.6,7.5,Non-Metro
Feb-2023,FY23,Ahmedabad,Gujarat,Zepto,133,182022,1399,167,43,52,11,8.3,6,32.7,18.1,Non-Metro
Feb-2023,FY23,Ahmedabad,Gujarat,Retail Store,347,427457,1241,470,107,108,30,8.9,18,35.1,10.4,Non-Metro
Feb-2023,FY23,Ahmedabad,Gujarat,Corporate Gifting,213,299947,1416,255,86,102,19,9.2,8,33.4,9.2,Non-Metro
Feb-2023,FY23,Ahmedabad,Gujarat,Meesho,54,74572,1381,88,21,27,6,12.8,1,33.5,16.2,Non-Metro
Feb-2023,FY23,Jaipur,Rajasthan,Amazon,330,452760,1358,368,116,134,40,12.4,7,33.2,15.2,Non-Metro
Feb-2023,FY23,Jaipur,Rajasthan,Flipkart,212,219558,1025,267,86,78,20,9.8,5,20.4,13.7,Non-Metro
Feb-2023,FY23,Jaipur,Rajasthan,Ugaoo Website,181,256533,1394,211,58,80,17,9.6,4,24.8,13.7,Non-Metro
Feb-2023,FY23,Jaipur,Rajasthan,Blinkit,127,119891,959,194,27,53,10,8.5,7,29.6,9.6,Non-Metro
Feb-2023,FY23,Jaipur,Rajasthan,Zepto,98,117144,1175,140,37,48,6,6.2,2,26.4,9.4,Non-Metro
Feb-2023,FY23,Jaipur,Rajasthan,Retail Store,237,338609,1420,374,50,116,13,5.9,5,38.4,15.3,Non-Metro
Feb-2023,FY23,Jaipur,Rajasthan,Corporate Gifting,90,80338,948,109,31,31,10,11.6,2,23.8,6.6,Non-Metro
Feb-2023,FY23,Jaipur,Rajasthan,Meesho,50,75580,1433,60,13,18,3,7.2,1,20.8,19.5,Non-Metro
Feb-2023,FY23,Gurgaon,Haryana,Amazon,320,421090,1308,514,88,163,26,8.2,8,32.0,7.7,Non-Metro
Feb-2023,FY23,Gurgaon,Haryana,Flipkart,254,402699,1587,361,88,120,17,6.7,8,29.4,12.0,Non-Metro
Feb-2023,FY23,Gurgaon,Haryana,Ugaoo Website,202,215387,1044,297,68,98,21,10.8,4,24.0,15.9,Non-Metro
Feb-2023,FY23,Gurgaon,Haryana,Blinkit,94,94431,1045,127,31,49,10,10.7,2,34.4,8.6,Non-Metro
Feb-2023,FY23,Gurgaon,Haryana,Zepto,103,101407,962,179,42,50,8,8.5,4,24.5,5.9,Non-Metro
Feb-2023,FY23,Gurgaon,Haryana,Retail Store,192,233671,1200,266,47,67,16,8.8,7,31.5,14.3,Non-Metro
Feb-2023,FY23,Gurgaon,Haryana,Corporate Gifting,118,145430,1238,181,38,43,13,11.5,2,34.3,8.8,Non-Metro
Feb-2023,FY23,Gurgaon,Haryana,Meesho,45,57370,1293,77,9,18,3,7.7,2,18.5,17.3,Non-Metro
Feb-2023,FY23,Noida,Uttar Pradesh,Amazon,142,225911,1559,232,32,55,10,7.3,7,22.2,19.9,Non-Metro
Feb-2023,FY23,Noida,Uttar Pradesh,Flipkart,131,142255,1116,194,31,70,7,6.0,5,32.6,14.9,Non-Metro
Feb-2023,FY23,Noida,Uttar Pradesh,Ugaoo Website,84,86226,1054,126,34,34,5,7.1,2,25.5,12.5,Non-Metro
Feb-2023,FY23,Noida,Uttar Pradesh,Blinkit,41,55876,1467,69,16,15,3,9.1,2,38.5,18.5,Non-Metro
Feb-2023,FY23,Noida,Uttar Pradesh,Zepto,48,48947,1065,77,20,22,2,5.4,2,37.9,7.6,Non-Metro
Feb-2023,FY23,Noida,Uttar Pradesh,Retail Store,152,141465,928,192,32,69,18,12.1,4,38.2,7.8,Non-Metro
Feb-2023,FY23,Noida,Uttar Pradesh,Corporate Gifting,59,63825,1158,85,22,26,5,8.6,2,22.5,10.0,Non-Metro
Feb-2023,FY23,Noida,Uttar Pradesh,Meesho,22,33017,1326,30,7,10,2,12.3,0,22.5,16.3,Non-Metro
Feb-2023,FY23,Nashik,Maharashtra,Amazon,158,166703,1052,192,38,67,12,7.7,5,30.4,9.7,Non-Metro
Feb-2023,FY23,Nashik,Maharashtra,Flipkart,105,152656,1468,131,21,49,10,9.7,2,36.8,15.1,Non-Metro
Feb-2023,FY23,Nashik,Maharashtra,Ugaoo Website,123,106294,872,181,25,64,11,9.5,2,26.5,10.8,Non-Metro
Feb-2023,FY23,Nashik,Maharashtra,Blinkit,49,68136,1420,59,11,23,5,11.0,1,37.3,15.6,Non-Metro
Feb-2023,FY23,Nashik,Maharashtra,Zepto,29,28233,905,32,11,10,1,5.8,1,19.3,19.9,Non-Metro
Feb-2023,FY23,Nashik,Maharashtra,Retail Store,89,111540,1269,153,34,36,7,7.9,2,43.8,6.1,Non-Metro
Feb-2023,FY23,Nashik,Maharashtra,Corporate Gifting,54,53387,951,77,20,19,6,11.4,1,43.1,19.4,Non-Metro
Feb-2023,FY23,Nashik,Maharashtra,Meesho,23,23603,1101,37,7,12,1,6.2,0,35.3,6.3,Non-Metro
Feb-2023,FY23,Bhopal,Madhya Pradesh,Amazon,182,167321,892,297,36,67,11,6.5,5,38.8,8.7,Non-Metro
Feb-2023,FY23,Bhopal,Madhya Pradesh,Flipkart,123,142486,1122,142,26,47,7,5.8,6,38.7,7.5,Non-Metro
Feb-2023,FY23,Bhopal,Madhya Pradesh,Ugaoo Website,80,97883,1233,133,21,36,7,8.8,3,43.2,14.5,Non-Metro
Feb-2023,FY23,Bhopal,Madhya Pradesh,Blinkit,51,66202,1307,88,18,25,4,9.3,1,42.0,16.9,Non-Metro
Feb-2023,FY23,Bhopal,Madhya Pradesh,Zepto,40,42969,1086,64,7,14,3,8.0,1,34.6,11.4,Non-Metro
Feb-2023,FY23,Bhopal,Madhya Pradesh,Retail Store,103,98975,974,125,30,42,7,6.8,5,25.2,19.6,Non-Metro
Feb-2023,FY23,Bhopal,Madhya Pradesh,Corporate Gifting,60,68774,1171,106,20,20,4,7.0,2,37.6,17.7,Non-Metro
Feb-2023,FY23,Bhopal,Madhya Pradesh,Meesho,20,22172,1320,33,7,6,2,10.4,1,18.6,7.2,Non-Metro
Feb-2023,FY23,Indore,Madhya Pradesh,Amazon,138,217203,1579,242,25,72,8,6.1,7,42.3,19.7,Non-Metro
Feb-2023,FY23,Indore,Madhya Pradesh,Flipkart,138,124810,902,161,38,54,16,12.3,6,42.5,9.0,Non-Metro
Feb-2023,FY23,Indore,Madhya Pradesh,Ugaoo Website,119,110923,960,181,44,45,11,9.6,3,40.9,7.5,Non-Metro
Feb-2023,FY23,Indore,Madhya Pradesh,Blinkit,45,49533,1112,75,10,15,5,12.1,1,24.4,14.2,Non-Metro
Feb-2023,FY23,Indore,Madhya Pradesh,Zepto,37,45138,1124,47,11,18,3,8.9,1,30.3,11.2,Non-Metro
