order_id,customer_id,order_date,order_month,order_quarter,channel,city,state,product_id,product_name,category,sub_category,quantity,unit_price,discount_pct,gross_value_inr,order_value,delivery_days,payment_mode,order_status,is_gift_order,replacement_claimed,delivery_rating,fy,gender,age,segment,acquisition_channel,nps_score,app_user,cost_price_inr,gross_margin_pct,maintenance_level,is_bestseller,profit,profit_margin,final_price,is_returned,year,month,month_name,quarter,risk_flag,order_month_n,order_week,order_day_of_week,age_band,delivery_speed,delivery_rating_flag,is_delivered
UGA2305326,CUST009696,2025-03-30,Mar-2025,Q1 FY25,Flipkart,Hyderabad,Telangana,PL002,Peace Lily,Live Plants,Indoor Plants,3,299,0,897,897.0,3.0,Net Banking,Returned,Standard,Not Claimed,No Rating,2024-25,Female,29,Loyal,Instagram,8,App User,90,69.9,Low,Standard,627.0,69.9,299.0,No,2025,3,Mar,1,Low Risk,3,13,Sunday,26-35,3-4 Days,No Rating,0
UGA2305327,CUST003562,2025-03-05,Mar-2025,Q1 FY25,Zepto,Mumbai,Maharashtra,SD003,Coriander Seeds (50g),Seeds,Vegetable Seeds,1,59,10,59,53.0,0.5,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,31,Loyal,Instagram,8,App User,12,79.7,Low,Standard,42.24,79.7,53.0,No,2025,3,Mar,1,Low Risk,3,10,Wednesday,26-35,1-2 Days,Rated,1
UGA2305328,CUST011487,2025-02-22,Feb-2025,Q1 FY25,Retail Store,Mumbai,Maharashtra,PL011,Rose – Red (Grafted),Live Plants,Outdoor Plants,1,399,10,399,359.0,4.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,45,Loyal,Instagram,8,App User,130,67.4,High,Standard,241.97,67.4,359.0,No,2025,2,Feb,1,Low Risk,2,8,Saturday,36-45,3-4 Days,Rated,1
UGA2305329,CUST008797,2024-11-19,Nov-2024,Q4 FY25,Meesho,Gurgaon,Haryana,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Wall Planters,1,1074,0,1199,1199.0,1.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,22,Loyal,Amazon,6,App User,390,67.5,Not Applicable,Standard,809.32,67.5,1199.0,No,2024,11,Nov,4,Low Risk,11,47,Tuesday,18-25,1-2 Days,Rated,1
UGA2305330,CUST011519,2024-11-17,Nov-2024,Q4 FY25,Amazon,Chennai,Tamil Nadu,PT001,Ceramic Pot 5 inch – White,Pots & Planters,Ceramic Pots,1,319,20,319,471.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,24,Loyal,Instagram,7,App User,105,67.1,Not Applicable,Standard,316.04,67.1,471.0,No,2024,11,Nov,4,Low Risk,11,46,Sunday,18-25,1-2 Days,Rated,1
UGA2305331,CUST008876,2023-10-21,Oct-2023,Q4 FY24,Flipkart,Bengaluru,Karnataka,FR002,Organic Vermicompost (2kg),Fertilisers,Organic Fert.,1,349,0,349,540.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Male,25,Returning,Word of Mouth,7,Non-App User,110,68.5,Not Applicable,Bestseller,369.9,68.5,540.0,No,2023,10,Oct,4,Low Risk,10,42,Saturday,18-25,3-4 Days,Rated,1
UGA2305332,CUST007126,2023-11-20,Nov-2023,Q4 FY24,Amazon,Mumbai,Maharashtra,FR003,Seaweed Liquid Fertiliser,Fertilisers,Liquid Fert.,1,249,0,249,249.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,28,Returning,Organic Search,8,App User,80,67.9,Not Applicable,Standard,169.07,67.9,249.0,No,2023,11,Nov,4,Low Risk,11,47,Monday,26-35,1-2 Days,Rated,1
UGA2305333,CUST000585,2024-09-21,Sep-2024,Q3 FY25,Meesho,Jaipur,Rajasthan,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,1,219,25,219,164.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,39,New,Organic Search,5,App User,70,68.0,Not Applicable,Standard,111.52,68.0,164.0,No,2024,9,Sep,3,Low Risk,9,38,Saturday,36-45,1-2 Days,Rated,1
UGA2305334,CUST007843,2024-06-10,Jun-2024,Q2 FY25,Flipkart,Delhi,Delhi,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Ceramic Pots,1,649,0,649,649.0,3.0,UPI,Cancelled,Standard,Not Claimed,No Rating,2024-25,Female,33,New,Organic Search,7,App User,210,67.6,Not Applicable,Standard,438.72,67.6,649.0,No,2024,6,Jun,2,Low Risk,6,24,Monday,26-35,3-4 Days,No Rating,0
UGA2305335,CUST005117,2023-07-08,Jul-2023,Q3 FY24,Corporate Gifting,Bengaluru,Karnataka,SD001,Cherry Tomato Seeds,Seeds,Vegetable Seeds,3,89,20,267,1499.0,4.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,32,Loyal,Instagram,8,App User,18,79.8,Low,Bestseller,1196.2,79.8,499.67,No,2023,7,Jul,3,Low Risk,7,27,Saturday,26-35,3-4 Days,Rated,1
UGA2305336,CUST010969,2024-04-15,Apr-2024,Q2 FY25,Retail Store,Delhi,Delhi,PL013,Bougainvillea,Live Plants,Outdoor Plants,1,349,5,349,332.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,27,New,Word of Mouth,5,App User,115,67.0,Low,Standard,222.44,67.0,332.0,No,2024,4,Apr,2,Low Risk,4,16,Monday,26-35,1-2 Days,Rated,1
UGA2305337,CUST001726,2024-01-07,Jan-2024,Q1 FY24,Amazon,Bengaluru,Karnataka,PL004,Fiddle Leaf Fig,Live Plants,Indoor Plants,1,799,0,799,799.0,2.0,UPI,Delivered,Gift,Not Claimed,4.0,2023-24,Female,35,New,Instagram,10,App User,300,62.5,Medium,Standard,499.38,62.5,799.0,No,2024,1,Jan,1,Low Risk,1,1,Sunday,26-35,1-2 Days,Rated,1
UGA2305338,CUST008067,2024-05-16,May-2024,Q2 FY25,Amazon,Mumbai,Maharashtra,PL003,Snake Plant (Sansevieria),Live Plants,Indoor Plants,1,349,15,349,297.0,1.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,40,Returning,Influencer,8,App User,100,71.3,Very Low,Bestseller,211.76,71.3,297.0,No,2024,5,May,2,Low Risk,5,20,Thursday,36-45,1-2 Days,Rated,1
UGA2305339,CUST002194,2024-07-27,Jul-2024,Q3 FY25,Zepto,Mumbai,Maharashtra,GF004,Corporate Desk Plant Set,Gifting,Corporate,3,1074,0,4047,999.0,0.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,44,Loyal,Instagram,6,App User,540,60.0,Not Applicable,Standard,599.4,60.0,333.0,No,2024,7,Jul,3,Low Risk,7,30,Saturday,36-45,1-2 Days,Rated,1
UGA2305340,CUST008352,2023-08-30,Aug-2023,Q3 FY24,Ugaoo Website,Delhi,Delhi,PT004,Classic Terracotta 6in,Pots & Planters,Terracotta Pots,1,219,0,219,219.0,4.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,33,Returning,Google Ads,9,Non-App User,70,68.0,Not Applicable,Standard,148.92,68.0,219.0,No,2023,8,Aug,3,Low Risk,8,35,Wednesday,26-35,3-4 Days,Rated,1
UGA2305341,CUST011854,2024-02-26,Feb-2024,Q1 FY24,Corporate Gifting,Hyderabad,Telangana,SD003,Coriander Seeds (50g),Seeds,Vegetable Seeds,1,59,0,59,1499.0,1.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,48,Returning,Word of Mouth,10,App User,12,79.7,Low,Standard,1194.7,79.7,1499.0,No,2024,2,Feb,1,Low Risk,2,9,Monday,46-60,1-2 Days,Rated,1
UGA2305342,CUST001184,2024-11-28,Nov-2024,Q4 FY25,Retail Store,Bengaluru,Karnataka,PL008,Money Plant (Epipremnum),Live Plants,Indoor Plants,4,179,20,716,573.0,4.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,50,New,Amazon,7,App User,50,72.1,Very Low,Bestseller,413.13,72.1,143.25,No,2024,11,Nov,4,Low Risk,11,48,Thursday,46-60,5+ Days,Rated,1
UGA2305343,CUST003307,2023-08-24,Aug-2023,Q3 FY24,Ugaoo Website,Mumbai,Maharashtra,PL018,Echeveria Set of 3,Live Plants,Succulents,2,299,5,598,568.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,42,Returning,Instagram,8,Non-App User,95,68.2,Very Low,Standard,387.38,68.2,284.0,No,2023,8,Aug,3,Low Risk,8,34,Thursday,36-45,1-2 Days,Rated,1
UGA2305344,CUST005868,2023-11-12,Nov-2023,Q4 FY24,Zepto,Delhi,Delhi,TL003,Premium Potting Mix 5kg,Tools,Soil & Media,2,399,0,798,798.0,0.5,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,22,New,Organic Search,7,App User,130,67.4,Not Applicable,Standard,537.85,67.4,399.0,No,2023,11,Nov,4,Low Risk,11,45,Sunday,18-25,1-2 Days,Rated,1
UGA2305345,CUST002579,2025-03-11,Mar-2025,Q1 FY25,Flipkart,Bengaluru,Karnataka,TL003,Premium Potting Mix 5kg,Tools,Soil & Media,1,399,10,399,359.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,41,Loyal,Instagram,6,App User,130,67.4,Not Applicable,Standard,241.97,67.4,359.0,No,2025,3,Mar,1,Low Risk,3,11,Tuesday,36-45,1-2 Days,Rated,1
UGA2305346,CUST004158,2024-03-06,Mar-2024,Q1 FY24,Retail Store,Bengaluru,Karnataka,SD006,Sunflower Seeds,Seeds,Flower Seeds,1,99,5,99,94.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,32,Loyal,Google Ads,7,App User,20,79.8,Low,Standard,75.01,79.8,94.0,No,2024,3,Mar,1,Low Risk,3,10,Wednesday,26-35,1-2 Days,Rated,1
UGA2305347,CUST002443,2023-12-18,Dec-2023,Q4 FY24,Corporate Gifting,Mumbai,Maharashtra,SD007,Petunia Seeds,Seeds,Flower Seeds,1,119,20,119,1499.0,4.5,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,26,New,Word of Mouth,7,Non-App User,28,76.5,Medium,Standard,1146.73,76.5,1499.0,No,2023,12,Dec,4,Low Risk,12,51,Monday,26-35,5+ Days,Rated,1
UGA2305348,CUST010175,2024-03-24,Mar-2024,Q1 FY24,Retail Store,Nashik,Maharashtra,PL014,Ixora,Live Plants,Outdoor Plants,3,269,10,807,726.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,45,Returning,Instagram,9,App User,85,68.4,Medium,Standard,496.58,68.4,242.0,No,2024,3,Mar,1,Low Risk,3,12,Sunday,36-45,3-4 Days,Rated,1
UGA2305349,CUST006270,2023-06-17,Jun-2023,Q2 FY24,Zepto,Gurgaon,Haryana,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Wall Planters,2,1074,25,2398,999.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,34,Returning,Organic Search,10,App User,390,67.5,Not Applicable,Standard,674.32,67.5,499.5,No,2023,6,Jun,2,High Risk,6,24,Saturday,26-35,1-2 Days,Rated,1
UGA2305350,CUST002052,2023-12-28,Dec-2023,Q4 FY24,Flipkart,Bengaluru,Karnataka,GF001,Green Starter Kit,Gifting,Beginner Kits,1,899,25,899,674.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,40,Returning,Amazon,7,Non-App User,370,58.8,Not Applicable,Bestseller,396.31,58.8,674.0,No,2023,12,Dec,4,High Risk,12,52,Thursday,36-45,1-2 Days,Rated,1
UGA2305351,CUST001854,2023-11-25,Nov-2023,Q4 FY24,Retail Store,Mumbai,Maharashtra,SD008,Methi Seeds (100g),Seeds,Herb Seeds,2,49,20,98,144.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,30,New,Amazon,9,Non-App User,10,79.6,Low,Standard,114.62,79.6,72.0,No,2023,11,Nov,4,Low Risk,11,47,Saturday,26-35,1-2 Days,Rated,1
UGA2305352,CUST006618,2024-04-10,Apr-2024,Q2 FY25,Flipkart,Bhopal,Madhya Pradesh,PT003,Ceramic Pot 8 inch – Matte Black,Pots & Planters,Ceramic Pots,1,649,0,649,649.0,4.0,UPI,Delivered,Gift,Not Claimed,5.0,2024-25,Female,39,Returning,Word of Mouth,9,App User,210,67.6,Not Applicable,Standard,438.72,67.6,649.0,No,2024,4,Apr,2,Low Risk,4,15,Wednesday,36-45,3-4 Days,Rated,1
UGA2305353,CUST003193,2024-03-23,Mar-2024,Q1 FY24,Blinkit,Noida,Uttar Pradesh,PT006,Hanging Basket Planter,Pots & Planters,Hanging Planters,4,499,0,1996,999.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,33,New,Amazon,10,Non-App User,165,66.9,Not Applicable,Standard,668.33,66.9,249.75,No,2024,3,Mar,1,Low Risk,3,12,Saturday,26-35,1-2 Days,Rated,1
UGA2305354,CUST011148,2024-11-17,Nov-2024,Q4 FY25,Amazon,Bengaluru,Karnataka,GF005,Anniversary Succulent Box,Gifting,Gift Boxes,1,1074,0,1099,1099.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,21,Loyal,Organic Search,8,App User,430,60.9,Not Applicable,Standard,669.29,60.9,1099.0,No,2024,11,Nov,4,Low Risk,11,46,Sunday,18-25,1-2 Days,Rated,1
UGA2305355,CUST010567,2023-10-09,Oct-2023,Q4 FY24,Amazon,Bengaluru,Karnataka,SD008,Methi Seeds (100g),Seeds,Herb Seeds,1,49,5,49,72.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2023-24,Female,38,Returning,Word of Mouth,9,App User,10,79.6,Low,Standard,57.31,79.6,72.0,No,2023,10,Oct,4,Low Risk,10,41,Monday,36-45,3-4 Days,Rated,1
UGA2305356,CUST009239,2023-08-27,Aug-2023,Q3 FY24,Corporate Gifting,Ahmedabad,Gujarat,PT005,Self-Watering Pot 7in,Pots & Planters,Self-Watering,1,749,15,749,1499.0,2.0,UPI,Delivered,Gift,Not Claimed,5.0,2023-24,Female,35,Loyal,Influencer,6,App User,240,68.0,Not Applicable,Standard,1019.32,68.0,1499.0,No,2023,8,Aug,3,Low Risk,8,34,Sunday,26-35,1-2 Days,Rated,1
UGA2305357,CUST000425,2023-04-11,Apr-2023,Q2 FY24,Retail Store,Jaipur,Rajasthan,GF005,Anniversary Succulent Box,Gifting,Gift Boxes,1,1074,15,1099,934.0,2.0,UPI,Returned,Gift,Not Claimed,No Rating,2023-24,Female,29,Loyal,Word of Mouth,7,App User,430,60.9,Not Applicable,Standard,568.81,60.9,934.0,No,2023,4,Apr,2,Low Risk,4,15,Tuesday,26-35,1-2 Days,No Rating,0
UGA2305358,CUST002249,2023-10-13,Oct-2023,Q4 FY24,Blinkit,Hyderabad,Telangana,GF003,Festive Diwali Plant Hamper,Gifting,Festive Hampers,3,1074,0,8247,999.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,37,Returning,Influencer,10,Non-App User,1100,60.0,Not Applicable,Bestseller,599.4,60.0,333.0,No,2023,10,Oct,4,Low Risk,10,41,Friday,36-45,1-2 Days,Rated,1
UGA2305359,CUST002220,2024-05-22,May-2024,Q2 FY25,Meesho,Bengaluru,Karnataka,PT004,Classic Terracotta 6in,Pots & Planters,Terracotta Pots,2,219,25,438,328.0,3.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Male,30,Returning,Organic Search,9,Non-App User,70,68.0,Not Applicable,Standard,223.04,68.0,164.0,No,2024,5,May,2,Low Risk,5,21,Wednesday,26-35,3-4 Days,Rated,1
UGA2305360,CUST005223,2024-12-18,Dec-2024,Q4 FY25,Ugaoo Website,Pune,Maharashtra,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Wall Planters,4,1074,15,4796,2364.5,3.0,UPI,Cancelled,Standard,Not Claimed,No Rating,2024-25,Male,24,Returning,Organic Search,9,Non-App User,390,67.5,Not Applicable,Standard,1569.46,67.5,1019.25,No,2024,12,Dec,4,Low Risk,12,51,Wednesday,18-25,3-4 Days,No Rating,0
UGA2305361,CUST008510,2023-11-23,Nov-2023,Q4 FY24,Meesho,Hyderabad,Telangana,PL014,Ixora,Live Plants,Outdoor Plants,2,269,20,538,430.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Male,47,New,Instagram,8,App User,85,68.4,Medium,Standard,294.12,68.4,215.0,No,2023,11,Nov,4,Low Risk,11,47,Thursday,46-60,1-2 Days,Rated,1
UGA2305362,CUST011315,2023-08-07,Aug-2023,Q3 FY24,Retail Store,Bengaluru,Karnataka,FR001,Ugaoo NPK 19-19-19 (500g),Fertilisers,Chemical Fert.,4,299,10,1196,1076.0,2.0,UPI,Delivered,Gift,Not Claimed,4.0,2023-24,Female,48,New,Influencer,6,App User,95,68.2,Not Applicable,Standard,733.83,68.2,269.0,No,2023,8,Aug,3,Low Risk,8,32,Monday,46-60,1-2 Days,Rated,1
UGA2305363,CUST006485,2023-08-17,Aug-2023,Q3 FY24,Retail Store,Bengaluru,Karnataka,FR004,Bone Meal Fertiliser (500g),Fertilisers,Organic Fert.,1,299,10,299,269.0,4.5,Credit Card,Delivered,Standard,Not Claimed,4.0,2023-24,Male,36,Loyal,Organic Search,9,App User,100,66.6,Not Applicable,Standard,179.15,66.6,269.0,No,2023,8,Aug,3,Low Risk,8,33,Thursday,36-45,5+ Days,Rated,1
UGA2305364,CUST000728,2025-03-18,Mar-2025,Q1 FY25,Flipkart,Bengaluru,Karnataka,PT007,Vertical Wall Planter (5 pocket),Pots & Planters,Wall Planters,2,1074,10,2398,2158.0,4.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,43,Returning,Instagram,6,Non-App User,390,67.5,Not Applicable,Standard,1456.65,67.5,1079.0,No,2025,3,Mar,1,Low Risk,3,12,Tuesday,36-45,5+ Days,Rated,1
UGA2305365,CUST010017,2025-02-12,Feb-2025,Q1 FY25,Zepto,Mumbai,Maharashtra,PL010,Aglaonema Red,Live Plants,Indoor Plants,3,649,0,1947,999.0,0.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,23,Returning,Amazon,7,App User,210,67.6,Low,Standard,675.32,67.6,333.0,No,2025,2,Feb,1,Low Risk,2,7,Wednesday,18-25,1-2 Days,Rated,1
UGA2305366,CUST001202,2025-02-21,Feb-2025,Q1 FY25,Amazon,Bengaluru,Karnataka,PL009,Rubber Plant,Live Plants,Indoor Plants,1,549,10,549,642.0,2.0,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,34,Loyal,Organic Search,10,Non-App User,180,67.2,Low,Standard,431.42,67.2,642.0,No,2025,2,Feb,1,Low Risk,2,8,Friday,26-35,1-2 Days,Rated,1
UGA2305367,CUST004772,2024-11-20,Nov-2024,Q4 FY25,Ugaoo Website,Kolkata,West Bengal,PL013,Bougainvillea,Live Plants,Outdoor Plants,3,349,10,1047,1742.0,4.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,25,Returning,Organic Search,10,App User,115,67.0,Low,Standard,1167.14,67.0,580.67,No,2024,11,Nov,4,Low Risk,11,47,Wednesday,18-25,3-4 Days,Rated,1
UGA2305368,CUST001655,2025-01-18,Jan-2025,Q1 FY25,Retail Store,Bengaluru,Karnataka,SD008,Methi Seeds (100g),Seeds,Herb Seeds,2,49,0,98,98.0,4.5,EMI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,45,New,Word of Mouth,10,App User,10,79.6,Low,Standard,78.01,79.6,49.0,No,2025,1,Jan,1,Low Risk,1,3,Saturday,36-45,5+ Days,Rated,1
UGA2305369,CUST011502,2024-02-23,Feb-2024,Q1 FY24,Amazon,Delhi,Delhi,PL003,Snake Plant (Sansevieria),Live Plants,Indoor Plants,1,349,5,349,431.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Male,39,New,Organic Search,10,Non-App User,100,71.3,Very Low,Bestseller,307.3,71.3,431.0,No,2024,2,Feb,1,Low Risk,2,8,Friday,36-45,3-4 Days,Rated,1
UGA2305370,CUST002050,2025-03-05,Mar-2025,Q1 FY25,Amazon,Jaipur,Rajasthan,PL001,Monstera Deliciosa,Live Plants,Indoor Plants,1,449,5,449,427.0,2.0,Credit Card,Delivered,Standard,Not Claimed,3.0,2024-25,Female,21,New,Google Ads,6,App User,140,68.8,Low,Bestseller,293.78,68.8,427.0,No,2025,3,Mar,1,Low Risk,3,10,Wednesday,18-25,1-2 Days,Rated,1
UGA2305371,CUST004973,2023-11-18,Nov-2023,Q4 FY24,Ugaoo Website,Mumbai,Maharashtra,FR003,Seaweed Liquid Fertiliser,Fertilisers,Liquid Fert.,1,249,10,249,224.0,4.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,41,Loyal,Instagram,9,Non-App User,80,67.9,Not Applicable,Standard,152.1,67.9,224.0,No,2023,11,Nov,4,Low Risk,11,46,Saturday,36-45,3-4 Days,Rated,1
UGA2305372,CUST003483,2025-01-13,Jan-2025,Q1 FY25,Ugaoo Website,Bengaluru,Karnataka,FR002,Organic Vermicompost (2kg),Fertilisers,Organic Fert.,1,349,5,349,498.0,4.5,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,41,Returning,Google Ads,9,Non-App User,110,68.5,Not Applicable,Bestseller,341.13,68.5,498.0,No,2025,1,Jan,1,Low Risk,1,3,Monday,36-45,5+ Days,Rated,1
UGA2305373,CUST002979,2024-10-29,Oct-2024,Q4 FY25,Amazon,Pune,Maharashtra,PL018,Echeveria Set of 3,Live Plants,Succulents,1,299,0,299,463.0,3.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,35,Returning,Instagram,10,App User,95,68.2,Very Low,Standard,315.77,68.2,463.0,No,2024,10,Oct,4,Low Risk,10,44,Tuesday,26-35,3-4 Days,Rated,1
UGA2305374,CUST003750,2024-11-22,Nov-2024,Q4 FY25,Amazon,Bengaluru,Karnataka,TL001,Garden Pruner – Stainless,Tools,Pruning Tools,2,449,15,898,1411.0,1.0,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Female,36,Returning,Google Ads,6,Non-App User,145,67.7,Not Applicable,Standard,955.25,67.7,705.5,No,2024,11,Nov,4,Low Risk,11,47,Friday,36-45,1-2 Days,Rated,1
UGA2305375,CUST003847,2024-05-25,May-2024,Q2 FY25,Zepto,Mumbai,Maharashtra,PL015,Marigold Seedling,Live Plants,Outdoor Plants,1,129,0,129,129.0,0.5,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,39,New,Influencer,8,App User,40,69.0,Medium,Standard,89.01,69.0,129.0,No,2024,5,May,2,Low Risk,5,21,Saturday,36-45,1-2 Days,Rated,1
UGA2305376,CUST001110,2025-01-03,Jan-2025,Q1 FY25,Ugaoo Website,Mumbai,Maharashtra,PL017,Cactus Mix (3 pack),Live Plants,Succulents,3,219,0,657,985.0,3.0,UPI,Cancelled,Standard,Not Claimed,No Rating,2024-25,Male,49,Returning,Email,6,App User,65,70.3,Very Low,Standard,692.46,70.3,328.33,No,2025,1,Jan,1,Low Risk,1,1,Friday,46-60,3-4 Days,No Rating,0
UGA2305377,CUST001562,2024-08-08,Aug-2024,Q3 FY25,Retail Store,Bengaluru,Karnataka,FR003,Seaweed Liquid Fertiliser,Fertilisers,Liquid Fert.,1,249,5,249,237.0,4.5,UPI,Delivered,Standard,Not Claimed,3.0,2024-25,Female,21,Returning,Word of Mouth,8,Non-App User,80,67.9,Not Applicable,Standard,160.92,67.9,237.0,No,2024,8,Aug,3,Low Risk,8,32,Thursday,18-25,5+ Days,Rated,1
UGA2305378,CUST009034,2024-11-23,Nov-2024,Q4 FY25,Retail Store,Mumbai,Maharashtra,PL017,Cactus Mix (3 pack),Live Plants,Succulents,1,219,5,219,384.0,4.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Female,46,Returning,Instagram,9,App User,65,70.3,Very Low,Standard,269.95,70.3,384.0,No,2024,11,Nov,4,Low Risk,11,47,Saturday,46-60,3-4 Days,Rated,1
UGA2305379,CUST011692,2024-02-18,Feb-2024,Q1 FY24,Retail Store,Mumbai,Maharashtra,PL008,Money Plant (Epipremnum),Live Plants,Indoor Plants,1,179,20,179,185.0,2.0,UPI,Delivered,Standard,Not Claimed,4.0,2023-24,Female,21,New,Organic Search,5,App User,50,72.1,Very Low,Bestseller,133.38,72.1,185.0,No,2024,2,Feb,1,Low Risk,2,7,Sunday,18-25,1-2 Days,Rated,1
UGA2305380,CUST000083,2024-07-09,Jul-2024,Q3 FY25,Retail Store,Bengaluru,Karnataka,SD001,Cherry Tomato Seeds,Seeds,Vegetable Seeds,2,89,0,178,178.0,2.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,33,Returning,Google Ads,7,App User,18,79.8,Low,Bestseller,142.04,79.8,89.0,No,2024,7,Jul,3,Low Risk,7,28,Tuesday,26-35,1-2 Days,Rated,1
UGA2305381,CUST007782,2025-01-04,Jan-2025,Q1 FY25,Flipkart,Bengaluru,Karnataka,TL001,Garden Pruner – Stainless,Tools,Pruning Tools,4,449,10,1796,2364.5,4.5,UPI,Returned,Standard,Not Claimed,No Rating,2024-25,Female,52,Returning,Word of Mouth,7,App User,145,67.7,Not Applicable,Standard,1569.46,67.7,606.0,No,2025,1,Jan,1,Low Risk,1,1,Saturday,46-60,5+ Days,No Rating,0
UGA2305382,CUST011683,2024-07-06,Jul-2024,Q3 FY25,Ugaoo Website,Jaipur,Rajasthan,SD009,Basil Seeds,Seeds,Herb Seeds,1,69,0,69,69.0,4.0,UPI,Delivered,Standard,Not Claimed,5.0,2024-25,Male,24,Loyal,Influencer,6,App User,15,78.3,Low,Standard,54.03,78.3,69.0,No,2024,7,Jul,3,Low Risk,7,27,Saturday,18-25,3-4 Days,Rated,1
UGA2305383,CUST000032,2024-06-19,Jun-2024,Q2 FY25,Ugaoo Website,Bengaluru,Karnataka,SD007,Petunia Seeds,Seeds,Flower Seeds,1,119,5,119,113.0,3.0,UPI,Returned,Standard,Claimed,No Rating,2024-25,Male,48,Loyal,Influencer,8,App User,28,76.5,Medium,Standard,86.44,76.5,113.0,Yes,2024,6,Jun,2,Low Risk,6,25,Wednesday,46-60,3-4 Days,No Rating,0
UGA2305384,CUST006216,2025-03-07,Mar-2025,Q1 FY25,Corporate Gifting,Pune,Maharashtra,PL002,Peace Lily,Live Plants,Indoor Plants,1,299,0,299,1499.0,1.0,Credit Card,Delivered,Standard,Not Claimed,4.0,2024-25,Female,43,New,Influencer,9,App User,90,69.9,Low,Standard,1047.8,69.9,1499.0,No,2025,3,Mar,1,Low Risk,3,10,Friday,36-45,1-2 Days,Rated,1
UGA2305385,CUST008818,2023-10-03,Oct-2023,Q4 FY24,Flipkart,Jaipur,Rajasthan,PL003,Snake Plant (Sansevieria),Live Plants,Indoor Plants,1,349,5,349,514.0,4.0,UPI,Delivered,Standard,Not Claimed,5.0,2023-24,Female,22,New,Amazon,7,App User,100,71.3,Very Low,Bestseller,366.48,71.3,514.0,No,2023,10,Oct,4,Low Risk,10,40,Tuesday,18-25,3-4 Days,Rated,1
UGA2305386,CUST006589,2024-05-16,May-2024,Q2 FY25,Zepto,Pune,Maharashtra,FR005,Plant Tonic – Rooting Hormone,Fertilisers,Specialty,2,219,0,438,438.0,0.5,UPI,Delivered,Standard,Not Claimed,4.0,2024-25,Male,32,Loyal,Influencer,8,App User,70,68.0,Not Applicable,Standard,297.84,68.0,219.0,No,2024,5,May,2,Low Risk,5,20,Thursday,26-35,1-2 Days,Rated,1
